StartDate,EndDate,ResponseId,Appliances-Score,Locks-Score,Locks-Text,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Locks_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume
06-10-2022 11:04,06-10-2022 11:18,R_10V5DhfHUcJNXfD,,,,0.2395022064,0.5281888843,0.0,,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:10,06-10-2022 11:18,R_3sBXhYhV6fvBUQW,,10.0,Godrej is a trusted brand and I have been using their products for the past so many years ,0.0047248187,0.1363348812,0.8589401841,Promoter,Ahmedabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
06-10-2022 11:12,06-10-2022 11:19,R_2TFv7TFhJUxwjIF,5.0,9.0,Godrej is someone nice item procider,0.0076524257,0.1934209466,0.7989266515,Promoter,Mumbai,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,
06-10-2022 10:57,06-10-2022 11:20,R_BxC8L0V2IiRI8zT,9.0,,,0.2395022064,0.5281888843,0.0,,Mumbai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:09,06-10-2022 11:21,R_r1GF1ICqIZjiZPP,7.0,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Not working,,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:03,06-10-2022 11:22,R_3hgcUhMHhCFb9WG,,,,0.2395022064,0.5281888843,0.0,,Pune,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)","10-15 years old,Above 20 years old",
06-10-2022 11:05,06-10-2022 11:22,R_3FLL1zMQkrPkCTS,,10.0,Godrej is one of the best and top brand of lock. It's easy to understand us. And mainly it's connected to whole area.,0.0033267478,0.0572732575,0.9394000769,Promoter,Bangalore,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:12,06-10-2022 11:22,R_WATtJqMVl39LrUd,9.0,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), with kid(s)",10-15 years old,
06-10-2022 10:57,06-10-2022 11:23,R_2ByUrNF8wwgkVnv,7.0,,,0.2395022064,0.5281888843,0.0,,Kochi,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Other occupations,10-15 Lacs,"Married, with kid(s)",16-20 years old,
06-10-2022 11:09,06-10-2022 11:23,R_3G6NKNURAUAYGmx,,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old,Above 20 years old",
06-10-2022 10:39,06-10-2022 11:24,R_PNZ9EfX4WVqA969,8.0,10.0,Product quality and materials ,0.1880577505,0.7088571787,0.1030848771,passive,Pune,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",10-15 years old,
06-10-2022 10:58,06-10-2022 11:24,R_8jmvwoZTTnFKi77,6.0,9.0,I regularly use its locks,0.0527085699,0.8821205497,0.065170899,passive,New Delhi NCR,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",16-20 years old,
06-10-2022 11:09,06-10-2022 11:25,R_2SkQDeaIuN3gqHY,,10.0,Because lock desigin and security is good,0.0286919158,0.3475186527,0.6237894297,passive,Pune,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)",Above 20 years old,
06-10-2022 09:22,06-10-2022 11:25,R_0AHsaWjg5cqKZrj,,,,0.2395022064,0.5281888843,0.0,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:11,06-10-2022 11:26,R_232eSTtoKgFik9F,,,,0.2395022064,0.5281888843,0.0,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:16,06-10-2022 11:27,R_2D1diT2IXm5gtUh,,10.0,Easy to operate this lock ,0.0515352637,0.4776629508,0.4708017111,passive,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:22,06-10-2022 11:28,R_3MccLvjUNO3rqr6,,9.0,godrej lock quality is very ood,0.2831670344,0.5819585323,0.1348744631,passive,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:19,06-10-2022 11:29,R_1DMQMYrjhQRMt51,,8.0,Because we trust the brand as we chose it for our home security purpose,0.007238782,0.2904445231,0.7023168206,Promoter,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Not working,,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:20,06-10-2022 11:29,R_AAmsWNNdEis1mhj,10.0,,,0.2395022064,0.5281888843,0.0,,Lucknow,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop",Other occupations,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:24,06-10-2022 11:29,R_1DYhimGylO9aE19,,,,0.2395022064,0.5281888843,0.0,,Bangalore,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)",10-15 years old,
06-10-2022 11:16,06-10-2022 11:30,R_2CqDPPeGAawYoGd,10.0,,,0.2395022064,0.5281888843,0.0,,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:17,06-10-2022 11:30,R_2wFgp8id1RGz5Zo,10.0,10.0,Very durability and satisfied ,0.0128312204,0.1819518954,0.8052169085,Promoter,Mumbai,46-50,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",16-20 years old,
06-10-2022 10:08,06-10-2022 11:31,R_3Oogo4OcF9Nhox0,10.0,,,0.2395022064,0.5281888843,0.0,,Ahmedabad,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:14,06-10-2022 11:32,R_QalzHdLAE6MfwKl,,,,0.2395022064,0.5281888843,0.0,,Bangalore,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Unemployed,,"Married, with kid(s)",Above 20 years old,
06-10-2022 11:10,06-10-2022 11:34,R_3lMIHEfqbXlqFo4,,9.0,"Because godrej is a old & genuine brand company, which makes a lot of things & the their products are very good to use.",0.0041320082,0.0568043329,0.9390637279,Promoter,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:25,06-10-2022 11:34,R_1gSkBTDBbQ3lfII,8.0,,,0.2395022064,0.5281888843,0.0,,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:14,06-10-2022 11:34,R_ukLJlf9LcU48qDD,,,,0.2395022064,0.5281888843,0.0,,Mumbai,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:14,06-10-2022 11:34,R_1pDlvQ4WCXbMBOe,8.0,,,0.2395022064,0.5281888843,0.0,,Bangalore,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:24,06-10-2022 11:36,R_1kRloU01k2gNl6H,10.0,,,0.2395022064,0.5281888843,0.0,,Pune,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, no kids ",,
06-10-2022 11:19,06-10-2022 11:37,R_2rJdT5gsrct2vNE,5.0,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:08,06-10-2022 11:38,R_2EiQwRyfrpORqAk,10.0,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, no kids ",,
06-10-2022 11:16,06-10-2022 11:39,R_3ELTYRQxiWf8JDt,,9.0,Godrej is a good product,0.0045615891,0.0683248714,0.927113533,Promoter,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, no kids ",,
06-10-2022 11:28,06-10-2022 11:39,R_2xzNFzA5RXfnZed,9.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Student,,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:27,06-10-2022 11:39,R_2X0c1C60NmYSU4h,3.0,,,0.2395022064,0.5281888843,0.0,,Mumbai,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Shop or Store Owner,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:28,06-10-2022 11:39,R_qUXWioB4nmVtbrz,7.0,,,0.2395022064,0.5281888843,0.0,,Mumbai,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:21,06-10-2022 11:42,R_51gvipheIrSf3J7,,10.0,Godrej is a good product,0.0045615891,0.0683248714,0.927113533,Promoter,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, no kids ",,
06-10-2022 11:29,06-10-2022 11:42,R_Xjt2Ce3YIMyAh57,,9.0,Godrej is the leading company in the lockers in india,0.0166901741,0.6308030486,0.3525067568,passive,Chennai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
06-10-2022 11:31,06-10-2022 11:42,R_1rwXKBYYdP7Hvkt,8.0,,,0.2395022064,0.5281888843,0.0,,Bangalore,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:29,06-10-2022 11:44,R_1Eh65A5uBwByh6g,,,,0.2395022064,0.5281888843,0.0,,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Above 20 years old,
06-10-2022 11:29,06-10-2022 11:44,R_1dK6FEacp7DGyGA,,,,0.2395022064,0.5281888843,0.0,,Pune,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:36,06-10-2022 11:44,R_3LZp4RwZxos0qRu,,,,0.2395022064,0.5281888843,0.0,,Pune,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop",Government official,Below 5 Lacs,"Married, no kids ",,
06-10-2022 11:22,06-10-2022 11:45,R_xDtGe48LIeZDcVH,10.0,,,0.2395022064,0.5281888843,0.0,,Lucknow,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",
06-10-2022 11:21,06-10-2022 11:47,R_2DSQILCRnZvTw6W,,9.0,as per my using experience ,0.1289705038,0.7556780577,0.1153513938,passive,Kolkata,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:12,06-10-2022 11:48,R_3nfqkKddUOWRp07,,9.0,"Because it's performance is good, it is durable and quality product.",0.0034745971,0.0649914742,0.9315340519,Promoter,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old,Above 20 years old",
06-10-2022 11:39,06-10-2022 11:49,R_3065cw4qViaYPYa,,10.0,It is well reputed and innovative brand,0.0039799828,0.0976529568,0.8983670473,Promoter,Chennai,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",
06-10-2022 11:33,06-10-2022 11:49,R_3CGW8ntmgorlLbI,9.0,,,0.2395022064,0.5281888843,0.0,,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,
06-10-2022 11:41,06-10-2022 11:50,R_8HcpOG039mIzvm9,,9.0,It is a reliable product,0.0082166763,0.2304307818,0.7613525987,Promoter,Bangalore,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
